9.493407821229050114e+01 1.485363128491620159e+02
9.600000000000000000e+01 1.220000000000000000e+02
9.520335195530726935e+01 1.278346368715083798e+02
8.962346368715083145e+01 9.353184357541898919e+01
9.618324022346368452e+01 1.141597765363128474e+02
9.615083798882682231e+01 1.026860335195530780e+02
9.570055865921787586e+01 7.326703910614524773e+01
4.530055865921787728e+01 6.337877094972066772e+01
9.559441340782123575e+01 5.135754189944134396e+01
9.568491620111731777e+01 4.104357541899441486e+01
9.586033519553072324e+01 3.353072625698323872e+00
9.496089385474860478e+01 1.515832402234636902e+02
9.486033519553072324e+01 1.546022346368715148e+02
9.475195530726257687e+01 1.566301675977653645e+02
9.473631284916200457e+01 1.593162011173184283e+02
9.485139664804469817e+01 1.633854748603351936e+02
9.484469273743016515e+01 1.682558659217877164e+02
9.475642458100558940e+01 1.730603351955307403e+02
9.387262569832402903e+01 1.792715083798882745e+02
9.576312849162010821e+01 1.253776536312849146e+02
8.782011173184358199e+01 1.242324022346368650e+02
1.761452513966480282e+01 3.025363128491619946e+01
6.587932960893854784e+01 7.105251396648044704e+01
5.870502793296089550e+01 7.190055865921787870e+01
5.155307262569832716e+01 7.166927374301675968e+01
4.224692737430167710e+01 6.585810055865921697e+01
7.182346368715083429e+01 6.933296089385474659e+01
5.409050279329608912e+01 4.799888268156424687e+01
6.251061452513966543e+01 4.900446927374301964e+01
4.661005586592178673e+01 4.939999999999999858e+01
4.191620111731843679e+01 5.246480446927374430e+01
3.593407821229050114e+01 7.115642458100558088e+01
6.564134078212291001e+01 1.860994413407821355e+02
4.255865921787709283e+01 6.052178770949720388e+01
1.337430167597765340e+01 6.412960893854749145e+01
2.744134078212290362e+01 6.414748603351955580e+01
5.873407821229050541e+01 1.087486033519553104e+02
8.638770949720669989e+01 1.467407821229050171e+02
8.720446927374301538e+01 1.541497206703910479e+02
7.812290502793295843e+01 1.491229050279329726e+02
7.264357541899441628e+01 1.516189944134078189e+02
8.068044692737430523e+01 1.542424581005586504e+02
7.558100558659218393e+01 1.547251396648044590e+02
6.048268156424580866e+01 1.615329608938547494e+02
8.980335195530726367e+01 1.215553072625698263e+02
8.890726256983239750e+01 1.139541899441340718e+02
3.152737430167597665e+01 4.566703910614525341e+01
7.336759776536312927e+01 8.816424581005585992e+01
7.221564245810056093e+01 1.164156424581005638e+02
7.161564245810055240e+01 1.115977653631284880e+02
3.789385474860335279e+01 1.060122905027932916e+02
8.927709497206703304e+01 1.031955307262569903e+02
4.807039106145251139e+01 3.913966480446927676e+01
3.825139664804468964e+01 4.089944134078212556e+01
2.500000000000000000e+01 1.852513966480447039e+01
8.009050279329609623e+01 4.832625698324022068e+01
6.984022346368715262e+01 5.263687150837989037e+01
5.566368715083798691e+01 1.536122905027932859e+02
1.778882681564245871e+01 1.368581005586592312e+02
7.734525139664803817e+01 1.210972067039106150e+02
8.292067039106144932e+01 1.237530726256983229e+02
6.604804469273743450e+01 1.559184357541899431e+02
6.776759776536313495e+01 1.560178770949720786e+02
3.441564245810055667e+01 3.508379888268156321e+01
7.179217877094971811e+01 1.194100558659217910e+02
6.172849162011173263e+01 4.097765363128491600e+01
6.042905027932960849e+01 3.444357541899441344e+01
5.411396648044692625e+01 5.101675977653631122e+00
2.976536312849162158e+01 2.781899441340782175e+01
5.788603351955307375e+01 2.058659217877094960e+01
2.727821229050279328e+01 4.094972067039105923e+01
2.240446927374301822e+01 3.706256983240223235e+01
8.667150837988826595e+01 1.507888268156424658e+02
7.939664804469273918e+01 1.518525139664804442e+02
7.405586592178771355e+01 1.532089385474860421e+02
7.891396648044693052e+01 1.224882681564245814e+02
6.692402234636871583e+01 1.559910614525139749e+02
7.001452513966479785e+01 1.585296089385474829e+02
6.866256983240224088e+01 1.560715083798882574e+02
8.110949720670390661e+01 1.196547486033519618e+02
7.673966480446927108e+01 1.557754189944133998e+02
8.174748603351955012e+01 1.557977653631284909e+02
8.779999999999999716e+01 1.561765363128491515e+02
8.368044692737430523e+01 1.783128491620111618e+02
8.579999999999999716e+01 1.720916201117318565e+02
8.628603351955307232e+01 1.673117318435754157e+02
8.698547486033520215e+01 1.624782122905027961e+02
8.773966480446927108e+01 1.587474860335195501e+02
7.670614525139664863e+01 1.573117318435754157e+02
7.527597765363128701e+01 1.589754189944134168e+02
7.367150837988826595e+01 1.613296089385474943e+02
7.233854748603351936e+01 1.639072625698323975e+02
6.448268156424580866e+01 1.402960893854748576e+02
1.123910614525139628e+01 9.520670391061452165e+01
9.549162011173184794e+01 1.265776536312849174e+02
7.295754189944133827e+01 1.567631284916201082e+02
7.153072625698324316e+01 1.575530726256983201e+02
8.538100558659218109e+01 1.270011173184357602e+02
7.398324022346368167e+01 1.238893854748603331e+02
8.419776536312849657e+01 1.254324022346368679e+02
6.609050279329609623e+01 9.227262569832402050e+01
5.447709497206703588e+01 9.753184357541898919e+01
7.036089385474859625e+01 1.147005586592178759e+02
3.642905027932960849e+01 9.856983240223463838e+00
4.093072625698324174e+01 2.192737430167597878e+01
4.558770949720670274e+01 3.244692737430167284e+01
6.621340782122905466e+01 1.679262569832402221e+02
7.780335195530726367e+01 3.789162011173184652e+01
7.568715083798882404e+01 2.146368715083798762e+01
7.334301675977653190e+01 3.321787709497206809e+00
4.558212290502792996e+01 6.962122905027932518e+01
2.798770949720670487e+01 7.664804469273742882e+01
7.551061452513965833e+01 6.765921787709497437e+01
3.499664804469274060e+01 5.538770949720670700e+01
7.847374301675978359e+01 8.359888268156424829e+01
7.665251396648044135e+01 1.144938547486033542e+02
1.919664804469273633e+01 8.215642458100558088e+01
3.299329608938547409e+01 8.377094972067038725e+01
4.228826815642457859e+01 8.807597765363128417e+01
5.628715083798882546e+01 8.707821229050279044e+01
6.639888268156424544e+01 8.363240223463687073e+01
7.356312849162010536e+01 8.030726256983240319e+01
8.866368715083798691e+01 7.471731843575419418e+01
2.036312849162011318e+01 9.957877094972066345e+01
2.901787709497206791e+01 5.375754189944134254e+01
9.178994413407821185e+01 1.250122905027932916e+02
7.381675977653631548e+01 9.719888268156424260e+01
1.106815642458100513e+01 6.046815642458100371e+01
7.908268156424580297e+01 7.677653631284916003e+01
6.959888268156424829e+01 1.143731843575419020e+02
3.938547486033519363e+01 6.060223463687150769e+01
7.628491620111731208e+01 1.086111731843575399e+02
1.314301675977653616e+01 1.149910614525139607e+02
7.523463687150838552e+01 6.464916201117318906e+01
8.253854748603352220e+01 1.050949720670391088e+02
3.371061452513966827e+01 1.631821229050279385e+02
3.243463687150838126e+01 1.704022346368714977e+02
1.259553072625698356e+01 9.781452513966480922e+01
2.547262569832402335e+01 1.501139664804469191e+02
1.764245810055865959e+01 4.921452513966480780e+01
6.336201117318435649e+01 1.937083798882681549e+02
9.230726256983240319e+01 1.261765363128491657e+02
6.738770949720669989e+01 1.025988826815642483e+02
2.129162011173184510e+01 6.443910614525140090e+01
5.253296089385474943e+01 6.680670391061453017e+01
5.876983240223463412e+01 6.728715083798883256e+01
6.865139664804469533e+01 1.596983240223463554e+02
2.172737430167597594e+01 1.154167597765363098e+02
7.677765363128492027e+01 2.056022346368715148e+02
5.305363128491620017e+01 1.917810055865921868e+02
4.323351955307262529e+01 1.830256983240223576e+02
9.576648044692737471e+01 2.229385474860335137e+01
9.341452513966480353e+01 2.075754189944134112e+02
6.474636871508380409e+01 6.656536312849162584e+01
7.034636871508379841e+01 6.535642458100558372e+01
7.378770949720670558e+01 6.495307262569832574e+01
2.375977653631284880e+01 5.082793296089385393e+01
6.867709497206703873e+01 5.778882681564245871e+01
6.222458100558659311e+01 5.499664804469274060e+01
5.575642458100558940e+01 5.454748603351955438e+01
4.966703910614525341e+01 5.588379888268156748e+01
4.607374301675977790e+01 5.787039106145251566e+01
1.319329608938547516e+01 4.352402234636871725e+01
4.827374301675977364e+01 6.531508379888268223e+01
9.494748603351955296e+01 1.342849162011173121e+02
7.118994413407821753e+01 1.361530726256983144e+02
7.746703910614525057e+01 1.200558659217877135e+02
8.471620111731843394e+01 1.345050279329608998e+02
9.556536312849162584e+01 6.172178770949720672e+01
4.296759776536313069e+01 1.749631284916201253e+02
5.246145251396647780e+01 1.844044692737430182e+02
7.696871508379888382e+01 2.006893854748603303e+02
2.454078212290502847e+01 1.557273743016759795e+02
7.315530726256983485e+01 6.201452513966480495e+01
8.366703910614525341e+01 8.800111731843576024e+01
9.348379888268156890e+01 2.028178770949720615e+02
6.392849162011172837e+01 1.998245810055865945e+02
1.448268156424581043e+01 1.156245810055865917e+02
8.170279329608938212e+01 1.579675977653631378e+02
8.032960893854748008e+01 1.608145251396647950e+02
7.909944134078212130e+01 1.644905027932960877e+02
7.819329608938546983e+01 1.687586592178770957e+02
7.374636871508380409e+01 1.739486033519553132e+02
7.148715083798882119e+01 1.553262569832402278e+02
6.995754189944133827e+01 1.545865921787709567e+02
6.871843575418994021e+01 1.537430167597765376e+02
5.925810055865921555e+01 1.464134078212290433e+02
3.222122905027932660e+01 1.220759776536312842e+02
8.363463687150837700e+01 7.865363128491620159e+01
8.040000000000000568e+01 5.973743016759776481e+01
7.598882681564245445e+01 5.968603351955307090e+01
7.288826815642458712e+01 1.559318435754189807e+02
3.019776536312849302e+01 1.405094972067039123e+02
8.632513966480446754e+01 6.117430167597765234e+01
6.938212290502792712e+01 1.793184357541899487e+02
9.598770949720670842e+01 9.266145251396648064e+01
8.900446927374301254e+01 8.464245810055865604e+01
9.583128491620111333e+01 8.335865921787708999e+01
7.830279329608939065e+01 1.006134078212290461e+02
9.362905027932960422e+01 1.951061452513966401e+02
9.372513966480447323e+01 1.862782122905028075e+02
8.129385474860335137e+01 1.848692737430167483e+02
5.285027932960893793e+01 1.629575418994413383e+02
6.339329608938547267e+01 1.203642458100558628e+02
5.996089385474860478e+01 1.719776536312849089e+02
4.792737430167597523e+01 1.178960893854748662e+02
5.721229050279329442e+01 1.283463687150837984e+02
4.193854748603352078e+01 1.300949720670390946e+02
7.864804469273742882e+01 1.931094972067039066e+02
7.382346368715083429e+01 1.043363128491620131e+02
4.607039106145251139e+01 1.675351955307262699e+02
5.530055865921787728e+01 1.773027932960893907e+02
